artist_id,artist_name,account_id,num_followers,avg_likes,avg_comments,avg_views,likes_not_from_followers,male_amount,female_amount,ages_13_17,ages_18_24,ages_25_34,ages_35_44,ages_45_64,ages_65_,male_13_17,female_13_17,male_ages_18_24,female_ages_18_24,male_ages_25_34,female_ages_25_34,male_ages_35_44,female_ages_35_44,male_ages_45_64,female_ages_45_64,male_ages_65_,female_ages_65_,follower_white,follower_african_american,follower_asian,follower_hispanic,follower_lang_en,follower_lang_es,follower_lang_pt,follower_lang_de,follower_lang_ja,follower_lang_zh,follower_lang_id,follower_lang_ru,follower_lang_fr,follower_interest_name_1,follower_interest_amount_1,follower_interest_name_2,follower_interest_amount_2,follower_interest_name_3,follower_interest_amount_3,follower_interest_name_4,follower_interest_amount_4,follower_interest_name_5,follower_interest_amount_5,follower_country_code_1,follower_country_weight_1,follower_country_code_2,follower_country_weight_2,follower_country_code_3,follower_country_weight_3,follower_country_code_4,follower_country_weight_4,follower_country_code_5,follower_country_weight_5,last_updated,reachability_500,reachability_500_1000,reachability_1000_1500,reachability_1500_,notable_users_ratio,audience_credibility,credibility_class,created_at,engagement_rate,engagements
4407,5 Seconds of Summer,553762634,11250782.0,161779.0,1855.0,,0.620809,0.275279,0.724721,0.095606,0.493637,0.338558,0.057286,0.014715,0.000199,0.021252,0.074354,0.117579,0.376058,0.09891,0.239648,0.028402,0.028885,0.008938,0.005777,0.000199,0.0,0.621253,0.078145,0.125032,0.17557,0.609584,0.132911,0.066365,0.018264,0.005787,0.001627,0.01736,0.019349,0.0217,Music,0.364116,"Friends, Family & Relationships",0.286719,"Clothes, Shoes, Handbags & Accessories",0.254617,"Restaurants, Food & Grocery",0.244063,Television & Film,0.234389,US,0.217761,BR,0.075536,GB,0.058864,MX,0.05376,ID,0.050357,2025-11-05 19:00:00,0.4735,0.199,0.0932,0.2343,0.1112,0.7177,bad,2025-11-06,1.4379,
18398,Anderson .Paak,43137726,5702785.0,214479.0,939.0,,0.904996,0.258764,0.741236,0.075611,0.367008,0.453851,0.090059,0.013472,0.0,0.01468,0.060931,0.086137,0.280871,0.12611,0.327741,0.026177,0.063882,0.00566,0.007812,0.0,0.0,0.178535,0.008927,0.812333,0.000206,0.125753,0.001455,0.001039,0.001663,0.0,0.001455,0.85159,0.001247,0.000416,"Friends, Family & Relationships",0.284868,"Clothes, Shoes, Handbags & Accessories",0.225094,"Toys, Children & Baby",0.211093,"Travel, Tourism & Aviation",0.182553,"Restaurants, Food & Grocery",0.172859,ID,0.953627,MY,0.013603,TW,0.00474,CN,0.003298,US,0.002885,2025-07-07 20:00:00,0.4076,0.269,0.1226,0.2008,0.1499,0.821,low,2025-08-07,3.761,
18398,Anderson .Paak,30403649,3323925.0,33596.0,642.0,,0.885392,0.604847,0.395153,0.036206,0.286825,0.473686,0.17239,0.03032,0.000573,0.014101,0.022105,0.155562,0.131263,0.289073,0.184614,0.12286,0.049531,0.022952,0.007368,0.0003,0.000273,0.528022,0.273242,0.103389,0.095346,0.793341,0.054485,0.037424,0.008393,0.008118,0.001513,0.002889,0.010457,0.020363,Music,0.471717,Camera & Photography,0.329697,"Clothes, Shoes, Handbags & Accessories",0.326061,"Friends, Family & Relationships",0.309697,Television & Film,0.307475,US,0.502189,GB,0.062267,AU,0.03389,CA,0.033566,BR,0.033404,2025-11-05 19:00:00,0.2513,0.2687,0.1485,0.3315,0.2533,0.7869,bad,2025-11-06,1.0107,
9642,Jesse Cook,202817716,675621.0,3260.0,89.0,,,0.536847,0.463153,0.028763,0.211256,0.394636,0.204631,0.157511,0.003202,0.008259,0.020504,0.090384,0.120873,0.239205,0.155431,0.125758,0.078873,0.071528,0.085983,0.001714,0.001488,0.858637,0.028621,0.045794,0.066948,0.529102,0.039621,0.034011,0.011571,0.002279,0.003331,0.00824,0.020863,0.02805,Music,0.472668,Art & Design,0.350564,Camera & Photography,0.341355,"Friends, Family & Relationships",0.312834,"Travel, Tourism & Aviation",0.308081,US,0.234785,IR,0.222846,CA,0.151217,BR,0.030665,IN,0.02294,2025-11-04 19:00:00,0.5123,0.1953,0.0885,0.2039,0.1618,0.764,bad,2025-11-06,0.4825,
9642,Jesse Cook,254595539,764630.0,24412.0,975.0,,0.827015,0.285652,0.714348,0.035761,0.286644,0.481786,0.167408,0.028401,0.0,0.007613,0.028147,0.073206,0.213437,0.130015,0.351772,0.062958,0.104451,0.011859,0.016541,0.0,0.0,0.059747,0.002845,0.007824,0.929584,0.021835,0.969908,0.001101,0.001101,0.000183,0.0,0.0,0.0,0.001835,"Friends, Family & Relationships",0.497225,"Travel, Tourism & Aviation",0.233629,"Toys, Children & Baby",0.213097,Camera & Photography,0.190344,"Clothes, Shoes, Handbags & Accessories",0.17869,CO,0.858459,US,0.033081,PA,0.030482,ES,0.015832,EC,0.013469,2025-07-07 20:00:00,0.2286,0.239,0.1594,0.373,0.1665,0.7851,bad,2025-08-07,3.1927,
9642,Jesse Cook,526672934,76044.0,456.0,12.0,,0.5562,0.44461,0.55539,0.074005,0.232494,0.237658,0.182205,0.264912,0.008726,0.010953,0.063052,0.065717,0.166777,0.111199,0.126459,0.102103,0.080103,0.149998,0.114914,0.004641,0.004085,0.909966,0.013787,0.068937,0.00731,0.311276,0.008997,0.006966,0.010158,0.000726,0.00058,0.002322,0.003918,0.008997,Camera & Photography,0.760983,"Travel, Tourism & Aviation",0.534252,Pets,0.398548,Electronics & Computers,0.374721,Art & Design,0.366902,NL,0.742365,BE,0.057992,US,0.019656,DE,0.015919,ES,0.013483,2025-11-04 19:00:00,0.503,0.2248,0.0947,0.1775,0.1471,0.8819,normal,2025-11-05,0.5997,
9642,Jesse Cook,526672934,76044.0,456.0,12.0,,0.5562,0.44461,0.55539,0.074005,0.232494,0.237658,0.182205,0.264912,0.008726,0.010953,0.063052,0.065717,0.166777,0.111199,0.126459,0.102103,0.080103,0.149998,0.114914,0.004641,0.004085,0.909966,0.013787,0.068937,0.00731,0.311276,0.008997,0.006966,0.010158,0.000726,0.00058,0.002322,0.003918,0.008997,Camera & Photography,0.760983,"Travel, Tourism & Aviation",0.534252,Pets,0.398548,Electronics & Computers,0.374721,Art & Design,0.366902,NL,0.742365,BE,0.057992,US,0.019656,DE,0.015919,ES,0.013483,2025-11-04 19:00:00,0.503,0.2248,0.0947,0.1775,0.1471,0.8819,normal,2025-11-06,0.5997,
6761,Queens of the Stone Age,218267293,492241.0,350.0,9.0,,0.8795,0.251472,0.748528,0.083797,0.356345,0.449344,0.099177,0.011337,0.0,0.015802,0.067996,0.092251,0.264094,0.117685,0.331659,0.022574,0.076603,0.00316,0.008177,0.0,0.0,0.162844,0.024125,0.808187,0.004844,0.955182,0.003601,0.0008,0.001601,0.001401,0.0006,0.002001,0.0012,0.001401,"Restaurants, Food & Grocery",0.368856,"Friends, Family & Relationships",0.259531,"Clothes, Shoes, Handbags & Accessories",0.212219,"Toys, Children & Baby",0.195682,Camera & Photography,0.195223,PH,0.887513,AE,0.016146,US,0.013455,SA,0.011033,CN,0.007266,2025-11-02 19:00:00,0.570757,0.220222,0.089209,0.119812,0.043804,0.846785,low,2025-11-06,0.0711,
6761,Queens of the Stone Age,218267293,492241.0,350.0,9.0,,0.8795,0.251472,0.748528,0.083797,0.356345,0.449344,0.099177,0.011337,0.0,0.015802,0.067996,0.092251,0.264094,0.117685,0.331659,0.022574,0.076603,0.00316,0.008177,0.0,0.0,0.162844,0.024125,0.808187,0.004844,0.955182,0.003601,0.0008,0.001601,0.001401,0.0006,0.002001,0.0012,0.001401,"Restaurants, Food & Grocery",0.368856,"Friends, Family & Relationships",0.259531,"Clothes, Shoes, Handbags & Accessories",0.212219,"Toys, Children & Baby",0.195682,Camera & Photography,0.195223,PH,0.887513,AE,0.016146,US,0.013455,SA,0.011033,CN,0.007266,2025-11-02 19:00:00,0.570757,0.220222,0.089209,0.119812,0.043804,0.846785,low,2025-11-05,0.0711,
6761,Queens of the Stone Age,1492921281,954019.0,17937.0,268.0,,0.744002,0.688296,0.311704,0.017865,0.182205,0.429994,0.279487,0.089919,0.000529,0.007921,0.009945,0.10794,0.074265,0.292692,0.137302,0.210355,0.069132,0.069019,0.0209,0.000368,0.00016,0.715845,0.016456,0.065825,0.201874,0.619879,0.162064,0.091502,0.015175,0.002883,0.0,0.003338,0.007587,0.020789,Music,0.552031,Camera & Photography,0.370019,Television & Film,0.369632,"Restaurants, Food & Grocery",0.352805,"Friends, Family & Relationships",0.32882,US,0.306346,GB,0.101114,BR,0.088386,MX,0.050557,IT,0.0449,2025-11-04 19:00:00,0.3642,0.2363,0.124,0.2755,0.1316,0.8029,low,2025-11-05,1.8802,
6761,Queens of the Stone Age,1492921281,954019.0,17937.0,268.0,,0.744002,0.688296,0.311704,0.017865,0.182205,0.429994,0.279487,0.089919,0.000529,0.007921,0.009945,0.10794,0.074265,0.292692,0.137302,0.210355,0.069132,0.069019,0.0209,0.000368,0.00016,0.715845,0.016456,0.065825,0.201874,0.619879,0.162064,0.091502,0.015175,0.002883,0.0,0.003338,0.007587,0.020789,Music,0.552031,Camera & Photography,0.370019,Television & Film,0.369632,"Restaurants, Food & Grocery",0.352805,"Friends, Family & Relationships",0.32882,US,0.306346,GB,0.101114,BR,0.088386,MX,0.050557,IT,0.0449,2025-11-04 19:00:00,0.3642,0.2363,0.124,0.2755,0.1316,0.8029,low,2025-11-06,1.8802,
6761,Queens of the Stone Age,239884664,10943103.0,20824.0,203.0,,0.812624,0.264545,0.735455,0.163953,0.529528,0.253706,0.040923,0.011672,0.000218,0.045423,0.11853,0.123604,0.405923,0.06617,0.187537,0.021922,0.019,0.007207,0.004465,0.000218,0.0,0.635828,0.090833,0.136249,0.137091,0.6396,0.096774,0.058584,0.030033,0.001298,0.0,0.014831,0.015387,0.028736,Music,0.240269,"Friends, Family & Relationships",0.225299,"Clothes, Shoes, Handbags & Accessories",0.181138,Television & Film,0.15494,"Restaurants, Food & Grocery",0.152695,US,0.295887,BR,0.07997,GB,0.050647,IT,0.044554,ID,0.039604,2025-11-05 19:00:00,0.5178,0.1828,0.0906,0.2088,0.1087,0.7392,bad,2025-11-06,0.1903,
4660,Blake Shelton,317081436,6908777.0,17090.0,1538.0,,0.779348,0.234432,0.765568,0.028925,0.214413,0.364668,0.233095,0.155549,0.00335,0.00681,0.022115,0.056448,0.157966,0.091212,0.273456,0.051649,0.181446,0.027597,0.127952,0.000717,0.002633,0.761296,0.043092,0.07182,0.123792,0.827987,0.043703,0.041765,0.00366,0.0,0.0,0.006459,0.011841,0.00775,"Friends, Family & Relationships",0.4468,"Toys, Children & Baby",0.377307,"Restaurants, Food & Grocery",0.305457,Television & Film,0.246565,Wedding,0.23989,US,0.671968,CA,0.04802,BR,0.042095,IN,0.02058,MX,0.013408,2025-11-05 19:00:00,0.3955,0.2192,0.1147,0.2706,0.0945,0.7813,bad,2025-11-06,0.2474,
4660,Blake Shelton,5698315524,42672.0,5067.0,83.0,,0.857455,0.398044,0.601956,0.038025,0.325035,0.497534,0.121971,0.017436,0.0,0.008896,0.029129,0.098134,0.226901,0.213071,0.284462,0.066082,0.055889,0.011861,0.005575,0.0,0.0,0.92506,0.022157,0.049854,0.002929,0.449379,0.008589,0.002924,0.004203,0.000548,0.0,0.0,0.00932,0.006396,Camera & Photography,0.423441,"Travel, Tourism & Aviation",0.365256,"Friends, Family & Relationships",0.357739,"Clothes, Shoes, Handbags & Accessories",0.309298,Art & Design,0.301225,RO,0.757049,GB,0.041377,IT,0.032406,MD,0.028378,DE,0.021055,2025-07-07 20:00:00,0.4224,0.2574,0.1094,0.2108,0.2105,0.8719,normal,2025-08-07,11.8743,
4660,Blake Shelton,3582482203,45543.0,488.0,12.0,,0.57342,0.741477,0.258523,0.039598,0.334148,0.431519,0.15466,0.039704,0.00037,0.024737,0.014861,0.229588,0.10456,0.328728,0.102791,0.125957,0.028703,0.032274,0.007431,0.000193,0.000177,0.688699,0.061369,0.109101,0.140831,0.70437,0.08926,0.113253,0.007998,0.002714,0.00357,0.003142,0.006998,0.023279,Television & Film,0.529457,Gaming,0.452519,Art & Design,0.399806,Electronics & Computers,0.369961,Music,0.346512,US,0.412842,BR,0.111089,GB,0.073075,CA,0.048454,MX,0.034272,2025-11-02 19:00:00,0.4273,0.213,0.1142,0.2455,0.1237,0.8132,low,2025-11-05,1.0715,
4660,Blake Shelton,3582482203,45543.0,488.0,12.0,,0.57342,0.741477,0.258523,0.039598,0.334148,0.431519,0.15466,0.039704,0.00037,0.024737,0.014861,0.229588,0.10456,0.328728,0.102791,0.125957,0.028703,0.032274,0.007431,0.000193,0.000177,0.688699,0.061369,0.109101,0.140831,0.70437,0.08926,0.113253,0.007998,0.002714,0.00357,0.003142,0.006998,0.023279,Television & Film,0.529457,Gaming,0.452519,Art & Design,0.399806,Electronics & Computers,0.369961,Music,0.346512,US,0.412842,BR,0.111089,GB,0.073075,CA,0.048454,MX,0.034272,2025-11-02 19:00:00,0.4273,0.213,0.1142,0.2455,0.1237,0.8132,low,2025-11-06,1.0715,
15693,Fred again..,8343086098,3684577.0,140230.0,1429.0,,,0.598513,0.401487,0.030039,0.24702,0.498392,0.184333,0.040217,0.0,0.014802,0.015237,0.135792,0.111228,0.299095,0.199296,0.123081,0.061252,0.025742,0.014475,0.0,0.0,0.817585,0.092023,0.05309,0.037302,0.814523,0.030146,0.011583,0.050639,0.002525,0.002525,0.0,0.013217,0.017078,Music,0.482738,Camera & Photography,0.376048,"Travel, Tourism & Aviation",0.343671,"Clothes, Shoes, Handbags & Accessories",0.34211,"Friends, Family & Relationships",0.328457,GB,0.375853,US,0.183181,DE,0.078601,AU,0.034305,IT,0.024313,2025-11-04 19:00:00,0.284,0.2585,0.1505,0.307,0.2646,0.8413,low,2025-11-05,3.8059,
15693,Fred again..,8343086098,3684577.0,140230.0,1429.0,,,0.598513,0.401487,0.030039,0.24702,0.498392,0.184333,0.040217,0.0,0.014802,0.015237,0.135792,0.111228,0.299095,0.199296,0.123081,0.061252,0.025742,0.014475,0.0,0.0,0.817585,0.092023,0.05309,0.037302,0.814523,0.030146,0.011583,0.050639,0.002525,0.002525,0.0,0.013217,0.017078,Music,0.482738,Camera & Photography,0.376048,"Travel, Tourism & Aviation",0.343671,"Clothes, Shoes, Handbags & Accessories",0.34211,"Friends, Family & Relationships",0.328457,GB,0.375853,US,0.183181,DE,0.078601,AU,0.034305,IT,0.024313,2025-11-04 19:00:00,0.284,0.2585,0.1505,0.307,0.2646,0.8413,low,2025-11-06,3.8059,
13592,Stick To Your Guns,26411903,142607.0,3484.0,35.0,,0.736047,0.689578,0.310422,0.024861,0.320221,0.477699,0.149907,0.026994,0.000318,0.012717,0.012144,0.172267,0.147954,0.356404,0.121296,0.12547,0.024437,0.022551,0.004443,0.00017,0.000148,0.818052,0.016781,0.083903,0.081264,0.726569,0.053359,0.01645,0.119574,0.002074,0.0,0.011888,0.008709,0.020735,Music,0.540637,"Friends, Family & Relationships",0.393837,Television & Film,0.382154,"Clothes, Shoes, Handbags & Accessories",0.361666,Camera & Photography,0.360481,US,0.392254,DE,0.17577,GB,0.066203,CA,0.040384,AU,0.038398,2025-11-05 19:00:00,0.3533,0.2558,0.1233,0.2676,0.1417,0.8098,low,2025-11-06,2.4431,
4395,Guns N' Roses,173563341,8441122.0,87560.0,1293.0,,,0.588537,0.411463,0.030971,0.282199,0.39611,0.207611,0.082629,0.000479,0.013625,0.017346,0.14622,0.135978,0.23279,0.163321,0.138079,0.069533,0.057491,0.025138,0.000332,0.000147,0.530445,0.019646,0.137523,0.312386,0.363475,0.271102,0.170058,0.01398,0.005486,0.00407,0.036985,0.00991,0.019289,Music,0.409405,"Friends, Family & Relationships",0.343308,Television & Film,0.290694,Camera & Photography,0.27754,"Travel, Tourism & Aviation",0.261427,BR,0.164162,US,0.156193,MX,0.072632,ID,0.069672,IT,0.056922,2025-11-05 19:00:00,0.4241,0.2282,0.1072,0.2405,0.1254,0.792,bad,2025-11-06,1.0373,
4383,KAROL G,46864839,71307656.0,2028222.0,26671.0,,0.807557,0.357683,0.642317,0.061592,0.427431,0.414537,0.083784,0.012657,0.0,0.014943,0.04665,0.151787,0.275643,0.146125,0.268412,0.038694,0.04509,0.006134,0.006522,0.0,0.0,0.177731,0.031364,0.045304,0.745601,0.097447,0.835705,0.019684,0.001949,0.00078,0.0,0.000585,0.003703,0.00838,"Friends, Family & Relationships",0.387387,"Clothes, Shoes, Handbags & Accessories",0.248976,"Toys, Children & Baby",0.216216,Camera & Photography,0.214578,"Travel, Tourism & Aviation",0.211302,CO,0.152699,US,0.113033,AR,0.101998,MX,0.100209,CL,0.064122,2025-11-05 19:00:00,0.49565,0.225323,0.10261,0.176418,0.138214,0.823182,low,2025-11-06,2.8443,
23133,Kevin Morby,30198751,110881.0,1651.0,39.0,,0.745054,0.573182,0.426818,0.024505,0.189016,0.449254,0.25729,0.07886,0.001075,0.008745,0.015759,0.085267,0.10375,0.256529,0.192725,0.164703,0.092587,0.057027,0.021833,0.000911,0.000164,0.840782,0.02437,0.064988,0.06986,0.806747,0.049817,0.026804,0.010983,0.004576,0.001438,0.0,0.004969,0.038441,Music,0.501773,Camera & Photography,0.359607,Television & Film,0.303514,Art & Design,0.289491,"Restaurants, Food & Grocery",0.257415,US,0.560153,GB,0.072694,CA,0.041236,FR,0.039394,AU,0.032592,2025-11-05 19:00:00,0.2581,0.264,0.1494,0.3285,0.2314,0.8242,low,2025-11-06,1.489,
8804,Carnifex,10181715,195187.0,2066.0,61.0,,0.819539,0.785063,0.214937,0.026435,0.329327,0.454489,0.158038,0.031532,0.000178,0.014759,0.011676,0.232229,0.097098,0.369682,0.084807,0.140831,0.017207,0.027384,0.004148,0.000178,0.0,0.684146,0.032773,0.126997,0.156083,0.699373,0.126497,0.038505,0.03109,0.002424,0.001569,0.017684,0.020394,0.017399,Music,0.553213,Television & Film,0.361032,"Friends, Family & Relationships",0.303725,Camera & Photography,0.285919,Pets,0.283463,US,0.406133,MX,0.053412,DE,0.051039,GB,0.050247,ID,0.04906,2025-11-05 19:00:00,0.34,0.2213,0.1222,0.3165,0.1385,0.7594,bad,2025-11-06,1.0585,
18803,New Order,22724209,6289760.0,1108.0,42.0,,0.557897,0.062556,0.937444,0.011475,0.139643,0.434072,0.292485,0.121798,0.000527,0.002123,0.009352,0.009637,0.130007,0.02548,0.408592,0.016007,0.276478,0.00931,0.112488,0.0,0.000527,0.556035,0.025274,0.050549,0.368142,0.017258,0.014382,0.958933,0.000479,0.0,0.00016,0.00016,0.000959,0.000959,"Friends, Family & Relationships",0.342167,"Clothes, Shoes, Handbags & Accessories",0.276306,Beauty & Cosmetics,0.249415,"Restaurants, Food & Grocery",0.190569,"Toys, Children & Baby",0.184723,BR,0.948603,US,0.009382,PT,0.004691,PY,0.003467,IT,0.002447,2025-11-03 19:00:00,0.2041,0.1848,0.1317,0.4794,0.3244,0.7837,bad,2025-11-06,0.0176,
18803,New Order,22724209,6289760.0,1108.0,42.0,,0.557897,0.062556,0.937444,0.011475,0.139643,0.434072,0.292485,0.121798,0.000527,0.002123,0.009352,0.009637,0.130007,0.02548,0.408592,0.016007,0.276478,0.00931,0.112488,0.0,0.000527,0.556035,0.025274,0.050549,0.368142,0.017258,0.014382,0.958933,0.000479,0.0,0.00016,0.00016,0.000959,0.000959,"Friends, Family & Relationships",0.342167,"Clothes, Shoes, Handbags & Accessories",0.276306,Beauty & Cosmetics,0.249415,"Restaurants, Food & Grocery",0.190569,"Toys, Children & Baby",0.184723,BR,0.948603,US,0.009382,PT,0.004691,PY,0.003467,IT,0.002447,2025-11-03 19:00:00,0.2041,0.1848,0.1317,0.4794,0.3244,0.7837,bad,2025-11-05,0.0176,
18803,New Order,4617923155,26562.0,3029.0,44.0,,,0.908473,0.091527,0.031421,0.24166,0.508575,0.176873,0.041472,0.0,0.024242,0.007179,0.206664,0.034996,0.469691,0.038884,0.169695,0.007179,0.038181,0.00329,0.0,0.0,0.675509,0.03494,0.139761,0.14979,0.626473,0.101641,0.058502,0.004419,0.100379,0.013047,0.018519,0.012837,0.00947,Music,0.79495,Electronics & Computers,0.382555,Television & Film,0.368273,Camera & Photography,0.362153,Art & Design,0.335374,US,0.290661,JP,0.084732,BR,0.059811,GB,0.048531,ID,0.044596,2025-07-10 20:00:00,0.289035,0.227531,0.121545,0.361889,0.277869,0.781073,bad,2025-08-10,11.4035,
18803,New Order,1152836017,447528.0,7513.0,90.0,,0.792988,0.645125,0.354875,0.020518,0.158995,0.326835,0.297748,0.195719,0.000184,0.007555,0.012963,0.086238,0.072757,0.190718,0.136116,0.202143,0.095606,0.158287,0.037432,0.000184,0.0,0.681841,0.02541,0.076231,0.216518,0.572854,0.19338,0.08695,0.017422,0.019797,0.005068,0.003009,0.008236,0.019164,Music,0.521194,Camera & Photography,0.346021,Art & Design,0.341263,Television & Film,0.339965,"Restaurants, Food & Grocery",0.318123,US,0.244234,GB,0.15067,BR,0.083705,MX,0.076079,IT,0.046503,2025-07-07 20:00:00,0.3628,0.2068,0.1209,0.3095,0.1523,0.7803,bad,2025-08-07,1.6788,
22418,Bill Frisell,2291008964,109262.0,972.0,13.0,,,0.903262,0.096738,0.014389,0.10032,0.371443,0.314372,0.197022,0.002455,0.010519,0.00387,0.084681,0.015639,0.332587,0.038857,0.290509,0.023862,0.182511,0.014511,0.002455,0.0,0.716175,0.022557,0.124062,0.137206,0.662912,0.114261,0.046051,0.010522,0.025254,0.002723,0.002476,0.007551,0.017826,Music,0.777679,Electronics & Computers,0.323161,Art & Design,0.314463,Camera & Photography,0.303258,Television & Film,0.272004,US,0.430844,IT,0.065698,AR,0.043707,GB,0.039004,BR,0.037621,2025-07-06 20:00:00,0.2912,0.224,0.1464,0.3384,0.3089,0.8389,low,2025-08-06,0.8896,
2015,The Black Dahlia Murder,266609946,244128.0,3546.0,50.0,,0.68975,0.817081,0.182919,0.021922,0.249725,0.481619,0.201994,0.044411,0.000328,0.01358,0.008342,0.182534,0.067192,0.398047,0.083572,0.183945,0.018049,0.038799,0.005612,0.000176,0.000152,0.681074,0.029612,0.139599,0.149715,0.734948,0.113331,0.030033,0.019833,0.002408,0.001275,0.033432,0.011191,0.016575,Music,0.573687,Television & Film,0.389234,"Restaurants, Food & Grocery",0.299642,"Friends, Family & Relationships",0.297007,Camera & Photography,0.291925,US,0.445834,ID,0.078536,GB,0.049292,MX,0.042855,CA,0.042855,2025-11-05 19:00:00,0.3253,0.2381,0.125,0.3116,0.1434,0.7687,bad,2025-11-06,1.4525,
5571,Tai Verdes,223185865,678140.0,0.0,0.0,,0.415124,0.47324,0.52676,0.058015,0.427228,0.421157,0.080684,0.012621,0.000295,0.024459,0.033556,0.1922,0.235029,0.201194,0.219963,0.047813,0.032871,0.007417,0.005205,0.000158,0.000137,0.680594,0.092284,0.144194,0.082929,0.847395,0.034895,0.030862,0.013182,0.001241,0.000931,0.003257,0.002016,0.0183,"Friends, Family & Relationships",0.346928,Camera & Photography,0.331957,Television & Film,0.299432,Music,0.280589,"Restaurants, Food & Grocery",0.278265,US,0.560109,IN,0.048553,GB,0.046999,CA,0.046805,AU,0.027967,2025-07-10 20:00:00,0.3188,0.2741,0.1389,0.2682,0.1769,0.8225,low,2025-08-10,0.0,
6451,Elevation Worship,307509295,4754590.0,46897.0,310.0,,,0.382991,0.617009,0.03276,0.255042,0.446659,0.192536,0.072,0.001002,0.008794,0.023966,0.082178,0.172865,0.172543,0.274116,0.091427,0.101109,0.027898,0.044102,0.000152,0.000851,0.438002,0.206118,0.150295,0.205585,0.762165,0.125304,0.066758,0.005018,0.0,0.001521,0.011253,0.005627,0.006691,"Friends, Family & Relationships",0.478271,"Toys, Children & Baby",0.371858,Wedding,0.327461,"Restaurants, Food & Grocery",0.267089,Camera & Photography,0.266385,US,0.521587,BR,0.064119,NG,0.033989,PH,0.030498,ZA,0.028844,2025-11-05 19:00:00,0.3787,0.262,0.1212,0.2381,0.197,0.8399,low,2025-11-06,0.9864,
6451,Elevation Worship,260313847,136464.0,3700.0,46.0,,0.747076,0.421305,0.578695,0.095033,0.638522,0.23271,0.026766,0.006792,0.000176,0.036873,0.05816,0.248584,0.389939,0.108855,0.123855,0.020818,0.005948,0.005998,0.000793,0.000176,0.0,0.909821,0.0,0.089357,0.000822,0.087465,0.002821,0.000672,0.005374,0.000403,0.0,0.000269,0.001747,0.003359,"Friends, Family & Relationships",0.571886,"Clothes, Shoes, Handbags & Accessories",0.389292,Camera & Photography,0.384599,"Travel, Tourism & Aviation",0.357722,Beauty & Cosmetics,0.338524,PL,0.918488,DE,0.013969,GB,0.013476,US,0.007888,NL,0.005094,2025-11-04 19:00:00,0.4737,0.2784,0.1012,0.1467,0.0841,0.8362,low,2025-11-06,2.7113,
11645,Tanya Tucker,284047489,245160.0,5341.0,94.0,,0.790526,0.295177,0.704823,0.014951,0.11765,0.259989,0.269709,0.329866,0.007835,0.003391,0.01156,0.025342,0.092308,0.066745,0.193244,0.078881,0.190828,0.118678,0.211188,0.002142,0.005694,0.833713,0.052405,0.057169,0.056713,0.955662,0.009597,0.008829,0.002879,0.000768,0.0,0.00096,0.001536,0.003455,"Friends, Family & Relationships",0.411203,"Toys, Children & Baby",0.339703,"Restaurants, Food & Grocery",0.320264,Music,0.319934,"Clothes, Shoes, Handbags & Accessories",0.267216,US,0.828541,CA,0.050382,GB,0.015827,NG,0.013453,BR,0.010024,2025-11-05 19:00:00,0.3688,0.1968,0.1181,0.3163,0.1173,0.7443,bad,2025-11-06,2.1786,
6384,Leo Kottke,38824863114,5313.0,105.0,1.0,,0.650318,0.791875,0.208125,0.017098,0.110234,0.313366,0.323016,0.234364,0.001922,0.012493,0.004605,0.081686,0.028548,0.248903,0.064463,0.259474,0.063542,0.187398,0.046966,0.001922,0.0,0.89181,0.028768,0.028768,0.050654,0.938803,0.012105,0.008742,0.00807,0.006725,0.000672,0.0,0.00269,0.00269,Music,0.537893,"Restaurants, Food & Grocery",0.303142,Camera & Photography,0.30037,Television & Film,0.297597,Electronics & Computers,0.2939,US,0.816993,CA,0.025327,GB,0.022876,AU,0.014706,IT,0.013889,2025-11-04 19:00:00,0.395137,0.217977,0.120278,0.266609,0.161094,0.830221,low,2025-11-06,1.9763,
9607,New Hope Club,2155383298,628138.0,33990.0,1168.0,,0.81038,0.162092,0.837908,0.121268,0.550676,0.297151,0.026378,0.004527,0.0,0.017616,0.103652,0.079104,0.471571,0.0545,0.242651,0.008726,0.017652,0.002146,0.002382,0.0,0.0,0.60344,0.012442,0.279946,0.104171,0.568234,0.087142,0.060342,0.013318,0.013647,0.005426,0.05952,0.014633,0.016113,Music,0.380017,"Clothes, Shoes, Handbags & Accessories",0.250436,"Friends, Family & Relationships",0.245637,Television & Film,0.234729,"Toys, Children & Baby",0.231675,ID,0.134363,US,0.130214,GB,0.118921,BR,0.065222,KR,0.051394,2025-07-10 20:00:00,0.4328,0.2694,0.1086,0.1892,0.1429,0.7862,bad,2025-08-10,5.4112,
7361,Jhay Cortez,143692545,5083716.0,229065.0,8150.0,,,0.595042,0.404958,0.061203,0.458045,0.409104,0.064216,0.007295,0.000138,0.030802,0.030401,0.272521,0.185524,0.242547,0.166556,0.044338,0.019878,0.004696,0.002598,0.000138,0.0,0.19793,0.017362,0.055559,0.729148,0.133399,0.798108,0.021526,0.002609,0.0,0.0,0.006523,0.001631,0.008969,Music,0.305396,"Friends, Family & Relationships",0.293341,"Clothes, Shoes, Handbags & Accessories",0.280712,"Travel, Tourism & Aviation",0.199196,"Toys, Children & Baby",0.187141,US,0.24756,CL,0.127107,CO,0.089175,MX,0.081411,AR,0.062112,2025-11-04 19:00:00,0.3493,0.2367,0.1143,0.2997,0.2017,0.7293,bad,2025-11-05,4.5059,
